idOrden;idProducto;cantidadDevuelta;fechaDevolucion;motivoDevolucion;resolucion
14414;5838;1;4/24/2011;Producto dañado o defectuoso;Intercambio por variante
73351;5185;2;4/24/2011;Producto o tamaño incorrecto;Intercambio por variante
74732;12728;4;4/24/2011;Producto dañado o defectuoso;Crédito de la tienda
75650;10576;1;4/24/2011;Cambio de idea o insatisfacción personal;Reembolso
81092;14169;2;4/24/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
91320;8618;2;4/24/2011;Producto dañado o defectuoso;Intercambio por variante
8908;11711;2;4/25/2011;Producto dañado o defectuoso;Reembolso
39723;12468;2;4/25/2011;Producto dañado o defectuoso;Reembolso
8908;8119;1;4/26/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
10796;6558;1;4/26/2011;Producto o tamaño incorrecto;Intercambio por variante
74645;9968;4;4/27/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
89107;10213;8;4/27/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
94553;14149;1;4/27/2011;Producto o tamaño incorrecto;Reembolso
97821;7159;7;4/27/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
25680;162;2;4/28/2011;Producto dañado o defectuoso;Crédito de la tienda
57370;7234;3;4/28/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
57997;7577;7;4/28/2011;Producto o tamaño incorrecto;Reembolso
94706;12205;1;4/28/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
95760;10078;1;4/28/2011;Producto dañado o defectuoso;Reembolso
12073;5676;10;4/29/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
40959;10450;12;4/29/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
46025;9460;7;4/29/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
48698;13175;2;4/29/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
52075;13982;3;4/29/2011;Producto dañado o defectuoso;Intercambio por variante
63973;6192;5;4/29/2011;Producto o tamaño incorrecto;Crédito de la tienda
69800;10602;2;4/29/2011;Cambio de idea o insatisfacción personal;Reembolso
100028;13601;1;4/29/2011;Producto o tamaño incorrecto;Intercambio por variante
2310;4160;9;4/30/2011;Producto o tamaño incorrecto;Reembolso
3815;12362;1;4/30/2011;Producto o tamaño incorrecto;Intercambio por variante
15960;11902;6;4/30/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
94722;9391;2;4/30/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
100093;7334;2;4/30/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
30822;12832;5;5/1/2011;Producto o tamaño incorrecto;Crédito de la tienda
33981;4803;6;5/1/2011;Producto o tamaño incorrecto;Reembolso
37656;1302;5;5/1/2011;Producto o tamaño incorrecto;Reembolso
37770;13886;1;5/1/2011;Producto dañado o defectuoso;Reembolso
94094;13936;7;5/1/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
95760;13177;10;5/1/2011;Producto dañado o defectuoso;Reembolso
48671;10375;1;5/2/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
49310;13447;5;5/2/2011;Producto dañado o defectuoso;Reembolso
62863;1292;2;5/2/2011;Producto o tamaño incorrecto;Intercambio por variante
69985;5323;4;5/2/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
88607;8606;1;5/2/2011;Producto o tamaño incorrecto;Intercambio por variante
89607;10581;2;5/2/2011;Producto dañado o defectuoso;Intercambio por variante
6785;1515;1;5/3/2011;Producto dañado o defectuoso;Reembolso
24110;7770;1;5/3/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
33640;14180;1;5/3/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
38940;4154;5;5/3/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
39396;4893;2;5/3/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
27951;13568;6;5/4/2011;Producto o tamaño incorrecto;Crédito de la tienda
52121;11204;3;5/4/2011;Producto dañado o defectuoso;Intercambio por variante
57687;13620;3;5/4/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
8924;7386;2;5/5/2011;Producto o tamaño incorrecto;Reembolso
30910;7450;5;5/5/2011;Producto dañado o defectuoso;Crédito de la tienda
60589;14106;1;5/5/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
64336;13263;5;5/5/2011;Producto o tamaño incorrecto;Crédito de la tienda
77976;306;2;5/5/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
81067;6747;8;5/5/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
10527;9416;2;5/6/2011;Producto o tamaño incorrecto;Intercambio por variante
14205;6527;2;5/6/2011;Cambio de idea o insatisfacción personal;Reembolso
24110;12852;8;5/6/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
55155;13247;2;5/6/2011;Producto o tamaño incorrecto;Reembolso
16584;8717;2;5/7/2011;Producto dañado o defectuoso;Reembolso
47705;9173;1;5/7/2011;Producto o tamaño incorrecto;Crédito de la tienda
52978;11913;1;5/7/2011;Producto dañado o defectuoso;Reembolso
62113;2159;3;5/7/2011;Producto dañado o defectuoso;Reembolso
70952;5068;4;5/7/2011;Producto dañado o defectuoso;Intercambio por variante
75970;4877;2;5/7/2011;Producto o tamaño incorrecto;Crédito de la tienda
4369;7722;8;5/8/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
55773;11230;1;5/8/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
72640;11288;2;5/8/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
94226;4006;4;5/8/2011;Producto dañado o defectuoso;Reembolso
13231;6013;4;5/9/2011;Producto dañado o defectuoso;Crédito de la tienda
23000;7496;1;5/9/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
45862;5894;6;5/9/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
84875;2731;6;5/9/2011;Producto o tamaño incorrecto;Crédito de la tienda
87336;14396;1;5/9/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
48372;14182;1;5/10/2011;Producto dañado o defectuoso;Crédito de la tienda
54589;587;2;5/10/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
62707;3575;2;5/10/2011;Producto dañado o defectuoso;Crédito de la tienda
100093;11772;6;5/10/2011;Producto o tamaño incorrecto;Reembolso
13209;10774;7;5/11/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
34519;9750;3;5/11/2011;Producto dañado o defectuoso;Reembolso
49133;11040;1;5/11/2011;Producto dañado o defectuoso;Crédito de la tienda
25985;9638;5;5/12/2011;Producto o tamaño incorrecto;Intercambio por variante
37610;9187;1;5/12/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
55139;4261;2;5/12/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
58284;9194;5;5/12/2011;Producto o tamaño incorrecto;Crédito de la tienda
64282;6657;2;5/12/2011;Producto dañado o defectuoso;Crédito de la tienda
94490;13226;3;5/12/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
59129;10664;1;5/13/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
61369;5377;4;5/13/2011;Producto dañado o defectuoso;Crédito de la tienda
79328;9031;9;5/13/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
88782;11343;3;5/13/2011;Producto dañado o defectuoso;Crédito de la tienda
95291;3560;6;5/13/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
98983;2527;2;5/13/2011;Producto dañado o defectuoso;Intercambio por variante
11165;925;2;5/14/2011;Producto o tamaño incorrecto;Reembolso
45344;2023;12;5/14/2011;Producto o tamaño incorrecto;Reembolso
52529;5068;6;5/14/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
57918;10198;5;5/14/2011;Producto dañado o defectuoso;Intercambio por variante
91882;2955;3;5/14/2011;Cambio de idea o insatisfacción personal;Reembolso
29856;12348;1;5/15/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
38652;8070;7;5/15/2011;Producto o tamaño incorrecto;Crédito de la tienda
46316;6083;7;5/15/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
65626;13842;4;5/15/2011;Producto dañado o defectuoso;Intercambio por variante
73969;2399;2;5/15/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
83721;13295;10;5/15/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
93928;9688;8;5/15/2011;Producto o tamaño incorrecto;Reembolso
317;7001;3;5/16/2011;Producto dañado o defectuoso;Crédito de la tienda
2675;4597;3;5/16/2011;Producto o tamaño incorrecto;Crédito de la tienda
13248;829;1;5/16/2011;Producto dañado o defectuoso;Reembolso
21028;4716;5;5/16/2011;Cambio de idea o insatisfacción personal;Reembolso
41739;3875;2;5/16/2011;Producto dañado o defectuoso;Crédito de la tienda
50891;13174;9;5/16/2011;Producto dañado o defectuoso;Intercambio por variante
56462;1685;5;5/16/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
59606;5848;1;5/16/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
75140;6137;1;5/16/2011;Producto o tamaño incorrecto;Crédito de la tienda
87431;13256;7;5/16/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
97821;2202;4;5/16/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
1134;11587;5;5/17/2011;Producto o tamaño incorrecto;Crédito de la tienda
14846;942;7;5/17/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
34987;8365;4;5/17/2011;Producto o tamaño incorrecto;Crédito de la tienda
65339;4791;2;5/17/2011;Producto o tamaño incorrecto;Intercambio por variante
1676;10310;3;5/18/2011;Producto dañado o defectuoso;Intercambio por variante
48677;13118;2;5/18/2011;Producto dañado o defectuoso;Intercambio por variante
64089;2536;3;5/18/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
75093;3398;1;5/18/2011;Cambio de idea o insatisfacción personal;Reembolso
85837;7249;5;5/18/2011;Cambio de idea o insatisfacción personal;Reembolso
27663;745;7;5/19/2011;Cambio de idea o insatisfacción personal;Reembolso
38615;11004;2;5/19/2011;Producto dañado o defectuoso;Reembolso
96481;11541;2;5/19/2011;Producto dañado o defectuoso;Crédito de la tienda
10636;12266;6;5/20/2011;Producto dañado o defectuoso;Crédito de la tienda
47461;7093;1;5/20/2011;Producto dañado o defectuoso;Crédito de la tienda
64478;13212;4;5/20/2011;Producto o tamaño incorrecto;Reembolso
93135;4059;8;5/20/2011;Producto dañado o defectuoso;Crédito de la tienda
1207;8870;3;5/21/2011;Producto o tamaño incorrecto;Reembolso
10861;7600;1;5/21/2011;Producto o tamaño incorrecto;Crédito de la tienda
74605;12977;4;5/21/2011;Producto o tamaño incorrecto;Intercambio por variante
88733;443;1;5/21/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
91742;3380;5;5/21/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
829;3470;3;5/22/2011;Producto o tamaño incorrecto;Reembolso
18951;7225;5;5/22/2011;Cambio de idea o insatisfacción personal;Reembolso
59318;8631;4;5/22/2011;Producto dañado o defectuoso;Intercambio por variante
74605;5308;1;5/22/2011;Producto dañado o defectuoso;Reembolso
77796;2101;7;5/22/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
93700;179;3;5/22/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
95337;5878;6;5/22/2011;Producto dañado o defectuoso;Reembolso
99350;5398;2;5/22/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
33899;8684;2;5/23/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
64385;11874;2;5/23/2011;Producto dañado o defectuoso;Reembolso
78931;13812;6;5/23/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
3382;14730;2;5/24/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
8764;3750;7;5/24/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
49712;9710;7;5/24/2011;Producto dañado o defectuoso;Intercambio por variante
91742;1110;11;5/24/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
94272;14230;2;5/24/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
20634;6349;8;5/25/2011;Producto o tamaño incorrecto;Intercambio por variante
32884;12524;1;5/25/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
67615;4644;7;5/25/2011;Producto dañado o defectuoso;Crédito de la tienda
23636;3283;1;5/26/2011;Producto dañado o defectuoso;Reembolso
91154;8151;4;5/26/2011;Producto o tamaño incorrecto;Reembolso
4756;7877;1;5/27/2011;Producto o tamaño incorrecto;Reembolso
9713;7499;2;5/27/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
14102;518;4;5/27/2011;Producto o tamaño incorrecto;Intercambio por variante
30943;7562;1;5/27/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
42986;346;10;5/27/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
74355;1051;2;5/27/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
69995;512;3;5/28/2011;Cambio de idea o insatisfacción personal;Reembolso
92318;14479;10;5/28/2011;Producto dañado o defectuoso;Reembolso
2604;14037;1;5/29/2011;Producto o tamaño incorrecto;Reembolso
44167;11755;2;5/29/2011;Producto dañado o defectuoso;Reembolso
46118;5648;1;5/29/2011;Cambio de idea o insatisfacción personal;Reembolso
70487;9503;1;5/29/2011;Producto dañado o defectuoso;Crédito de la tienda
74073;12584;6;5/29/2011;Producto o tamaño incorrecto;Intercambio por variante
82519;2672;2;5/29/2011;Producto dañado o defectuoso;Intercambio por variante
82846;7111;1;5/29/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
57981;12242;6;5/30/2011;Cambio de idea o insatisfacción personal;Reembolso
75140;6573;8;5/30/2011;Producto o tamaño incorrecto;Intercambio por variante
99237;8193;1;5/30/2011;Producto o tamaño incorrecto;Intercambio por variante
30488;11338;1;5/31/2011;Producto dañado o defectuoso;Intercambio por variante
66748;13854;1;5/31/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
20119;9417;6;6/1/2011;Cambio de idea o insatisfacción personal;Reembolso
23617;5023;2;6/1/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
47887;8741;1;6/1/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
51850;12439;2;6/1/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
52060;6954;8;6/1/2011;Producto o tamaño incorrecto;Reembolso
58101;9154;2;6/1/2011;Cambio de idea o insatisfacción personal;Reembolso
94299;4918;1;6/1/2011;Producto o tamaño incorrecto;Reembolso
19365;6379;1;6/2/2011;Producto o tamaño incorrecto;Intercambio por nuevos productos
23636;4534;1;6/2/2011;Producto o tamaño incorrecto;Crédito de la tienda
23948;1124;7;6/2/2011;Producto o tamaño incorrecto;Intercambio por variante
25163;1286;1;6/2/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
46701;7789;1;6/2/2011;Producto o tamaño incorrecto;Reembolso
47134;1662;6;6/2/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
63630;5080;2;6/2/2011;Producto dañado o defectuoso;Intercambio por variante
64759;7353;1;6/2/2011;Cambio de idea o insatisfacción personal;Reembolso
69182;10034;1;6/2/2011;Cambio de idea o insatisfacción personal;Crédito de la tienda
74654;3198;1;6/2/2011;Producto dañado o defectuoso;Reembolso
82547;8048;1;6/2/2011;Cambio de idea o insatisfacción personal;Reembolso
82635;12905;2;6/2/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
95169;12362;1;6/2/2011;Cambio de idea o insatisfacción personal;Reembolso
98161;12865;5;6/2/2011;Cambio de idea o insatisfacción personal;Reembolso
13350;7834;1;6/3/2011;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
16363;9658;4;6/3/2011;Producto dañado o defectuoso;Intercambio por nuevos productos
39000;12804;7;6/3/2011;Producto o tamaño incorrecto;Intercambio por variante
84774;5013;4;6/3/2011;Producto dañado o defectuoso;Crédito de la tienda
24573;10664;2;6/5/2011;Cambio de idea o insatisfacción personal;Intercambio por variante
35100;9453;9;6/5/2011;Producto dañado o defectuoso;Reembolso
40586;14394;2;6/5/2011;Producto o tamaño incorrecto;Reembolso
46219;5196;4;6/5/2011;Producto dañado o defectuoso;Reembolso
50934;10878;1;6/5/2011;Producto o tamaño incorrecto;Reembolso
74327;13423;1;6/5/2011;Producto o tamaño incorrecto;Reembolso
54390;2087;1;6/6/2011;Producto o tamaño incorrecto;Crédito de la tienda
